adjustment,trans,variable,section,date,value
brut,ind,ptot,ca,2007-04-01,92.5371776279853
brut,ind,ptot,ca,2007-07-01,103.220597832694
brut,ind,ptot,ca,2007-10-01,94.8743402447918
brut,ind,ptot,ca,2008-01-01,95.2348682800292
brut,ind,ptot,ca,2008-04-01,98.998913288783
brut,ind,ptot,ca,2008-07-01,102.925788862467
brut,ind,ptot,ca,2008-10-01,97.8059143102622
brut,ind,ptot,ca,2009-01-01,94.0362571268502
brut,ind,ptot,ca,2009-04-01,95.2810332007451
brut,ind,ptot,ca,2009-07-01,101.004858010886
brut,ind,ptot,ca,2009-10-01,97.3396143946874
brut,ind,ptot,ca,2010-01-01,96.3399571795181
brut,ind,ptot,ca,2010-04-01,93.2121508282716
brut,ind,ptot,ca,2010-07-01,104.112872271255
brut,ind,ptot,ca,2010-10-01,100.461513740013
brut,ind,ptot,ca,2011-01-01,93.0076312117047
brut,ind,ptot,ca,2011-04-01,100.768099303868
brut,ind,ptot,ca,2011-07-01,102.338183937116
brut,ind,ptot,ca,2011-10-01,101.237795907416
brut,ind,ptot,ca,2012-01-01,95.1357407118322
brut,ind,ptot,ca,2012-04-01,98.4154036310205
brut,ind,ptot,ca,2012-07-01,100.956644249507
brut,ind,ptot,ca,2012-10-01,103.42564656182
brut,ind,ptot,ca,2013-01-01,94.1749380626295
brut,ind,ptot,ca,2013-04-01,97.0443453912972
brut,ind,ptot,ca,2013-07-01,102.52988504085
brut,ind,ptot,ca,2013-10-01,104.813112159087
brut,ind,ptot,ca,2014-01-01,93.6712469107134
brut,ind,ptot,ca,2014-04-01,99.9855752845315
brut,ind,ptot,ca,2014-07-01,103.523620729075
brut,ind,ptot,ca,2014-10-01,106.986000362082
brut,ind,ptot,ca,2015-01-01,95.5771723593087
brut,ind,ptot,ca,2015-04-01,97.2536057277814
brut,ind,ptot,ca,2015-07-01,101.630229184938
brut,ind,ptot,ca,2015-10-01,105.538992727971
brut,ind,ptot,ca,2016-01-01,95.91434677888
brut,ind,ptot,ca,2016-04-01,100.98235355042
brut,ind,ptot,ca,2016-07-01,103.063084885324
brut,ind,ptot,ca,2016-10-01,105.554826218516
brut,ind,ptot,ca,2017-01-01,93.1470066177964
brut,ind,ptot,ca,2017-04-01,102.709547945672
brut,ind,ptot,ca,2017-07-01,102.887470788949
brut,ind,ptot,ca,2017-10-01,108.388675602749
brut,ind,ptot,ca,2018-01-01,99.264205878594
brut,ind,ptot,ca,2018-04-01,105.010846413222
brut,ind,ptot,ca,2018-07-01,106.570709843937
brut,ind,ptot,ca,2018-10-01,112.235416406133
brut,ind,ptot,ca,2019-01-01,98.6578847560178
brut,ind,ptot,ca,2019-04-01,107.879997828822
brut,ind,ptot,ca,2019-07-01,108.547689832721
brut,ind,ptot,ca,2019-10-01,112.566075449037
brut,ind,ptot,ca,2020-01-01,99.378754715966
brut,ind,ptot,ca,2020-04-01,97.9694925036939
brut,ind,ptot,ca,2020-07-01,108.934828461451
brut,ind,ptot,ca,2020-10-01,109.030239253877
brut,ind,ptot,ca,2021-01-01,102.161500050296
brut,ind,ptot,ca,2021-04-01,109.212808403305
brut,ind,ptot,ca,2021-07-01,116.423575479009
brut,ind,ptot,ca,2021-10-01,118.272058457331
brut,ind,ptot,ca,2022-01-01,111.9770012447
brut,ind,ptot,ca,2022-04-01,116.842750891435
brut,ind,ptot,ca,2022-07-01,118.354704750371
brut,ind,ptot,ca,2022-10-01,115.59429610234
brut,ind,ptot,ca,2023-01-01,107.651070623144
brut,ind,ptot,ca,2023-04-01,109.827543449129
brut,ind,ptot,ca,2023-07-01,115.876881235572
brut,ind,ptot,ca,2023-10-01,111.952543295593
brut,ind,ptot,ca,2024-01-01,107.984449976913
brut,ind,ptot,cb,1999-01-01,
brut,ind,ptot,cb,1999-04-01,
brut,ind,ptot,cb,1999-07-01,
brut,ind,ptot,cb,1999-10-01,
brut,ind,ptot,cb,2000-01-01,
brut,ind,ptot,cb,2000-04-01,
brut,ind,ptot,cb,2000-07-01,
brut,ind,ptot,cb,2000-10-01,
brut,ind,ptot,cb,2001-01-01,
brut,ind,ptot,cb,2001-04-01,
brut,ind,ptot,cb,2001-07-01,
brut,ind,ptot,cb,2001-10-01,
brut,ind,ptot,cb,2002-01-01,
brut,ind,ptot,cb,2002-04-01,
brut,ind,ptot,cb,2002-07-01,
brut,ind,ptot,cb,2002-10-01,
brut,ind,ptot,cb,2003-01-01,
brut,ind,ptot,cb,2003-04-01,
brut,ind,ptot,cb,2003-07-01,
brut,ind,ptot,cb,2003-10-01,
brut,ind,ptot,cb,2004-01-01,112.314934108573
brut,ind,ptot,cb,2004-04-01,104.79502997838
brut,ind,ptot,cb,2004-07-01,112.310656805068
brut,ind,ptot,cb,2004-10-01,126.014411549734
brut,ind,ptot,cb,2005-01-01,113.77106518051
brut,ind,ptot,cb,2005-04-01,104.556873450091
brut,ind,ptot,cb,2005-07-01,110.553010057203
brut,ind,ptot,cb,2005-10-01,130.73442554775
brut,ind,ptot,cb,2006-01-01,121.048811590187
brut,ind,ptot,cb,2006-04-01,107.370718755698
brut,ind,ptot,cb,2006-07-01,115.340568912129
brut,ind,ptot,cb,2006-10-01,137.319650712395
brut,ind,ptot,cb,2007-01-01,129.76870351046
brut,ind,ptot,cb,2007-04-01,124.465430788079
brut,ind,ptot,cb,2007-07-01,141.499248836175
brut,ind,ptot,cb,2007-10-01,141.508938717376
brut,ind,ptot,cb,2008-01-01,121.001147589831
brut,ind,ptot,cb,2008-04-01,125.392589119741
brut,ind,ptot,cb,2008-07-01,118.274806855201
brut,ind,ptot,cb,2008-10-01,130.774765592325
brut,ind,ptot,cb,2009-01-01,101.47100240631
brut,ind,ptot,cb,2009-04-01,95.7203261571443
brut,ind,ptot,cb,2009-07-01,97.0985268649088
brut,ind,ptot,cb,2009-10-01,116.542347156846
brut,ind,ptot,cb,2010-01-01,99.5622763248777
brut,ind,ptot,cb,2010-04-01,95.9446804553953
brut,ind,ptot,cb,2010-07-01,101.090700904215
brut,ind,ptot,cb,2010-10-01,119.752104816827
brut,ind,ptot,cb,2011-01-01,115.962829895138
brut,ind,ptot,cb,2011-04-01,111.610602075567
brut,ind,ptot,cb,2011-07-01,116.904854618855
brut,ind,ptot,cb,2011-10-01,113.932095027258
brut,ind,ptot,cb,2012-01-01,109.269630632136
brut,ind,ptot,cb,2012-04-01,107.625627510273
brut,ind,ptot,cb,2012-07-01,102.867247464375
brut,ind,ptot,cb,2012-10-01,105.293255218315
brut,ind,ptot,cb,2013-01-01,101.485613890659
brut,ind,ptot,cb,2013-04-01,105.219900426312
brut,ind,ptot,cb,2013-07-01,103.299175426959
brut,ind,ptot,cb,2013-10-01,108.65699647788
brut,ind,ptot,cb,2014-01-01,103.277752379933
brut,ind,ptot,cb,2014-04-01,103.626669972269
brut,ind,ptot,cb,2014-07-01,110.387473883515
brut,ind,ptot,cb,2014-10-01,116.837119165708
brut,ind,ptot,cb,2015-01-01,99.4686208435928
brut,ind,ptot,cb,2015-04-01,101.558955859753
brut,ind,ptot,cb,2015-07-01,100.690271222074
brut,ind,ptot,cb,2015-10-01,98.2821520745789
brut,ind,ptot,cb,2016-01-01,93.2310199878638
brut,ind,ptot,cb,2016-04-01,96.9328967986585
brut,ind,ptot,cb,2016-07-01,89.1552205932133
brut,ind,ptot,cb,2016-10-01,95.3377189150114
brut,ind,ptot,cb,2017-01-01,87.7209687467531
brut,ind,ptot,cb,2017-04-01,93.3100577357839
brut,ind,ptot,cb,2017-07-01,90.9054488050435
brut,ind,ptot,cb,2017-10-01,95.9747144436399
brut,ind,ptot,cb,2018-01-01,91.6732883583922
brut,ind,ptot,cb,2018-04-01,95.7972040928441
brut,ind,ptot,cb,2018-07-01,90.4306885286689
brut,ind,ptot,cb,2018-10-01,97.5197724385677
brut,ind,ptot,cb,2019-01-01,90.622036703523
brut,ind,ptot,cb,2019-04-01,94.9912070623853
brut,ind,ptot,cb,2019-07-01,89.0599857198803
brut,ind,ptot,cb,2019-10-01,95.9926751261007
brut,ind,ptot,cb,2020-01-01,82.2194172629786
brut,ind,ptot,cb,2020-04-01,66.0294822530754
brut,ind,ptot,cb,2020-07-01,79.0577390894469
brut,ind,ptot,cb,2020-10-01,84.1409317467148
brut,ind,ptot,cb,2021-01-01,75.5727592461089
brut,ind,ptot,cb,2021-04-01,80.1862973298621
brut,ind,ptot,cb,2021-07-01,83.344279542237
brut,ind,ptot,cb,2021-10-01,95.5575901749812
brut,ind,ptot,cb,2022-01-01,88.2430723378828
brut,ind,ptot,cb,2022-04-01,90.5082919315205
brut,ind,ptot,cb,2022-07-01,88.9209766345134
brut,ind,ptot,cb,2022-10-01,92.1116716456131
brut,ind,ptot,cb,2023-01-01,89.1532564270455
brut,ind,ptot,cb,2023-04-01,83.5174496930429
brut,ind,ptot,cb,2023-07-01,82.598699007179
brut,ind,ptot,cb,2023-10-01,89.0086039133998
brut,ind,ptot,cb,2024-01-01,84.9084257472778
brut,ind,ptot,cc,1999-01-01,
brut,ind,ptot,cc,1999-04-01,
brut,ind,ptot,cc,1999-07-01,
brut,ind,ptot,cc,1999-10-01,
brut,ind,ptot,cc,2000-01-01,
brut,ind,ptot,cc,2000-04-01,
brut,ind,ptot,cc,2000-07-01,
brut,ind,ptot,cc,2000-10-01,
brut,ind,ptot,cc,2001-01-01,
brut,ind,ptot,cc,2001-04-01,
brut,ind,ptot,cc,2001-07-01,
brut,ind,ptot,cc,2001-10-01,
brut,ind,ptot,cc,2002-01-01,
brut,ind,ptot,cc,2002-04-01,
brut,ind,ptot,cc,2002-07-01,
brut,ind,ptot,cc,2002-10-01,
brut,ind,ptot,cc,2003-01-01,
brut,ind,ptot,cc,2003-04-01,
brut,ind,ptot,cc,2003-07-01,
brut,ind,ptot,cc,2003-10-01,
brut,ind,ptot,cc,2004-01-01,103.903407852441
brut,ind,ptot,cc,2004-04-01,105.337495225501
brut,ind,ptot,cc,2004-07-01,106.936277174497
brut,ind,ptot,cc,2004-10-01,125.184333161416
brut,ind,ptot,cc,2005-01-01,99.1927433323181
brut,ind,ptot,cc,2005-04-01,106.27034964462
brut,ind,ptot,cc,2005-07-01,105.97446188328
brut,ind,ptot,cc,2005-10-01,123.578332382339
brut,ind,ptot,cc,2006-01-01,103.758826548269
brut,ind,ptot,cc,2006-04-01,105.069402269918
brut,ind,ptot,cc,2006-07-01,107.798538003016
brut,ind,ptot,cc,2006-10-01,126.225201848897
brut,ind,ptot,cc,2007-01-01,110.026057365323
brut,ind,ptot,cc,2007-04-01,110.442969788349
brut,ind,ptot,cc,2007-07-01,109.089908452041
brut,ind,ptot,cc,2007-10-01,132.178671961513
brut,ind,ptot,cc,2008-01-01,107.178531329779
brut,ind,ptot,cc,2008-04-01,113.916626662523
brut,ind,ptot,cc,2008-07-01,110.486982128615
brut,ind,ptot,cc,2008-10-01,128.75990135634
brut,ind,ptot,cc,2009-01-01,98.9648041057418
brut,ind,ptot,cc,2009-04-01,100.180156588483
brut,ind,ptot,cc,2009-07-01,105.295823195988
brut,ind,ptot,cc,2009-10-01,125.818007989495
brut,ind,ptot,cc,2010-01-01,102.552696581672
brut,ind,ptot,cc,2010-04-01,106.048255863831
brut,ind,ptot,cc,2010-07-01,108.651899372768
brut,ind,ptot,cc,2010-10-01,130.591592662447
brut,ind,ptot,cc,2011-01-01,101.898212640753
brut,ind,ptot,cc,2011-04-01,106.069988055226
brut,ind,ptot,cc,2011-07-01,106.729434026091
brut,ind,ptot,cc,2011-10-01,119.590543526443
brut,ind,ptot,cc,2012-01-01,94.5470089395107
brut,ind,ptot,cc,2012-04-01,97.9839869304511
brut,ind,ptot,cc,2012-07-01,101.182756972228
brut,ind,ptot,cc,2012-10-01,118.583647892245
brut,ind,ptot,cc,2013-01-01,92.0436402264035
brut,ind,ptot,cc,2013-04-01,98.5309331583811
brut,ind,ptot,cc,2013-07-01,100.949631079073
brut,ind,ptot,cc,2013-10-01,121.231749949334
brut,ind,ptot,cc,2014-01-01,93.1256088678453
brut,ind,ptot,cc,2014-04-01,102.868015222457
brut,ind,ptot,cc,2014-07-01,102.927808331588
brut,ind,ptot,cc,2014-10-01,113.186389844495
brut,ind,ptot,cc,2015-01-01,91.6076542110796
brut,ind,ptot,cc,2015-04-01,99.47953221046
brut,ind,ptot,cc,2015-07-01,97.5670060851027
brut,ind,ptot,cc,2015-10-01,111.345807493357
brut,ind,ptot,cc,2016-01-01,92.9729551609986
brut,ind,ptot,cc,2016-04-01,102.590794675549
brut,ind,ptot,cc,2016-07-01,97.3594176071962
brut,ind,ptot,cc,2016-10-01,109.284605288338
brut,ind,ptot,cc,2017-01-01,93.617915873709
brut,ind,ptot,cc,2017-04-01,102.951373921137
brut,ind,ptot,cc,2017-07-01,98.5172374946916
brut,ind,ptot,cc,2017-10-01,112.902360290808
brut,ind,ptot,cc,2018-01-01,89.9634421169667
brut,ind,ptot,cc,2018-04-01,100.087022323272
brut,ind,ptot,cc,2018-07-01,96.3580659045255
brut,ind,ptot,cc,2018-10-01,108.131599036841
brut,ind,ptot,cc,2019-01-01,85.0814615529585
brut,ind,ptot,cc,2019-04-01,94.1478914774413
brut,ind,ptot,cc,2019-07-01,95.7432405344837
brut,ind,ptot,cc,2019-10-01,107.381850574665
brut,ind,ptot,cc,2020-01-01,86.6557255563051
brut,ind,ptot,cc,2020-04-01,82.4702990594494
brut,ind,ptot,cc,2020-07-01,92.7223430380136
brut,ind,ptot,cc,2020-10-01,105.87762806696
brut,ind,ptot,cc,2021-01-01,80.4900109459797
brut,ind,ptot,cc,2021-04-01,93.7978210601931
brut,ind,ptot,cc,2021-07-01,99.9464771819607
brut,ind,ptot,cc,2021-10-01,104.192832914126
brut,ind,ptot,cc,2022-01-01,87.3151580370643
brut,ind,ptot,cc,2022-04-01,96.1860523688864
brut,ind,ptot,cc,2022-07-01,93.6741736353262
brut,ind,ptot,cc,2022-10-01,98.3383171264945
brut,ind,ptot,cc,2023-01-01,82.3251254971201
brut,ind,ptot,cc,2023-04-01,80.9932540937857
brut,ind,ptot,cc,2023-07-01,83.0457446257074
brut,ind,ptot,cc,2023-10-01,92.5636357006841
brut,ind,ptot,cc,2024-01-01,73.802609060188
brut,ind,ptot,cdce,1999-01-01,
brut,ind,ptot,cdce,1999-04-01,
brut,ind,ptot,cdce,1999-07-01,
brut,ind,ptot,cdce,1999-10-01,
brut,ind,ptot,cdce,2000-01-01,
brut,ind,ptot,cdce,2000-04-01,
brut,ind,ptot,cdce,2000-07-01,
brut,ind,ptot,cdce,2000-10-01,
brut,ind,ptot,cdce,2001-01-01,
brut,ind,ptot,cdce,2001-04-01,
brut,ind,ptot,cdce,2001-07-01,
brut,ind,ptot,cdce,2001-10-01,
brut,ind,ptot,cdce,2002-01-01,
brut,ind,ptot,cdce,2002-04-01,
brut,ind,ptot,cdce,2002-07-01,
brut,ind,ptot,cdce,2002-10-01,
brut,ind,ptot,cdce,2003-01-01,
brut,ind,ptot,cdce,2003-04-01,
brut,ind,ptot,cdce,2003-07-01,
brut,ind,ptot,cdce,2003-10-01,
brut,ind,ptot,cdce,2004-01-01,104.93253722841
brut,ind,ptot,cdce,2004-04-01,102.589196128308
brut,ind,ptot,cdce,2004-07-01,100.383555798124
brut,ind,ptot,cdce,2004-10-01,108.511263564182
brut,ind,ptot,cdce,2005-01-01,105.07378711124
brut,ind,ptot,cdce,2005-04-01,97.94180908096
brut,ind,ptot,cdce,2005-07-01,104.158256343739
brut,ind,ptot,cdce,2005-10-01,110.611239939103
brut,ind,ptot,cdce,2006-01-01,114.851023932971
brut,ind,ptot,cdce,2006-04-01,108.611952777739
brut,ind,ptot,cdce,2006-07-01,109.612556967457
brut,ind,ptot,cdce,2006-10-01,118.132207885667
brut,ind,ptot,cdce,2007-01-01,119.600007768756
brut,ind,ptot,cdce,2007-04-01,106.796437391172
brut,ind,ptot,cdce,2007-07-01,108.419554619142
brut,ind,ptot,cdce,2007-10-01,123.007706712284
brut,ind,ptot,cdce,2008-01-01,116.129982013632
brut,ind,ptot,cdce,2008-04-01,106.293521329158
brut,ind,ptot,cdce,2008-07-01,103.160177058976
brut,ind,ptot,cdce,2008-10-01,99.193617012906
brut,ind,ptot,cdce,2009-01-01,99.8155994905437
brut,ind,ptot,cdce,2009-04-01,96.9899519875702
brut,ind,ptot,cdce,2009-07-01,100.678713376463
brut,ind,ptot,cdce,2009-10-01,105.908485422523
brut,ind,ptot,cdce,2010-01-01,98.2036323473536
brut,ind,ptot,cdce,2010-04-01,92.6664101455636
brut,ind,ptot,cdce,2010-07-01,100.153167683585
brut,ind,ptot,cdce,2010-10-01,101.775112251404
brut,ind,ptot,cdce,2011-01-01,106.530567030152
brut,ind,ptot,cdce,2011-04-01,94.9427716997216
brut,ind,ptot,cdce,2011-07-01,93.896235121973
brut,ind,ptot,cdce,2011-10-01,102.430171979269
brut,ind,ptot,cdce,2012-01-01,92.8623655127828
brut,ind,ptot,cdce,2012-04-01,86.4097483388439
brut,ind,ptot,cdce,2012-07-01,95.0893190818278
brut,ind,ptot,cdce,2012-10-01,98.4384421272679
brut,ind,ptot,cdce,2013-01-01,105.315840428656
brut,ind,ptot,cdce,2013-04-01,105.624953581763
brut,ind,ptot,cdce,2013-07-01,100.181973755129
brut,ind,ptot,cdce,2013-10-01,101.559408253014
brut,ind,ptot,cdce,2014-01-01,107.333410513284
brut,ind,ptot,cdce,2014-04-01,99.6973783288003
brut,ind,ptot,cdce,2014-07-01,99.0799276672829
brut,ind,ptot,cdce,2014-10-01,111.738905623293
brut,ind,ptot,cdce,2015-01-01,97.9137756496818
brut,ind,ptot,cdce,2015-04-01,96.7722735488413
brut,ind,ptot,cdce,2015-07-01,98.9492690366363
brut,ind,ptot,cdce,2015-10-01,106.36468176484
brut,ind,ptot,cdce,2016-01-01,119.567047737684
brut,ind,ptot,cdce,2016-04-01,105.689149922833
brut,ind,ptot,cdce,2016-07-01,91.3835378983031
brut,ind,ptot,cdce,2016-10-01,101.5193518687
brut,ind,ptot,cdce,2017-01-01,130.120798598111
brut,ind,ptot,cdce,2017-04-01,110.39658051067
brut,ind,ptot,cdce,2017-07-01,103.899137180433
brut,ind,ptot,cdce,2017-10-01,114.961438608699
brut,ind,ptot,cdce,2018-01-01,128.014381459192
brut,ind,ptot,cdce,2018-04-01,116.086909689959
brut,ind,ptot,cdce,2018-07-01,106.295218439983
brut,ind,ptot,cdce,2018-10-01,126.506568773286
brut,ind,ptot,cdce,2019-01-01,133.941149131546
brut,ind,ptot,cdce,2019-04-01,116.660698682221
brut,ind,ptot,cdce,2019-07-01,106.717974375882
brut,ind,ptot,cdce,2019-10-01,118.3993923707
brut,ind,ptot,cdce,2020-01-01,129.131745064931
brut,ind,ptot,cdce,2020-04-01,107.989190224208
brut,ind,ptot,cdce,2020-07-01,102.405329592126
brut,ind,ptot,cdce,2020-10-01,130.53917182852
brut,ind,ptot,cdce,2021-01-01,139.472001270066
brut,ind,ptot,cdce,2021-04-01,126.2538403051
brut,ind,ptot,cdce,2021-07-01,109.382593377979
brut,ind,ptot,cdce,2021-10-01,157.121400219338
brut,ind,ptot,cdce,2022-01-01,157.975979665248
brut,ind,ptot,cdce,2022-04-01,145.580386536321
brut,ind,ptot,cdce,2022-07-01,111.621260307219
brut,ind,ptot,cdce,2022-10-01,151.562933685469
brut,ind,ptot,cdce,2023-01-01,164.550309035516
brut,ind,ptot,cdce,2023-04-01,132.321505478935
brut,ind,ptot,cdce,2023-07-01,114.195299206206
brut,ind,ptot,cdce,2023-10-01,134.601002584368
brut,ind,ptot,cdce,2024-01-01,127.643382562986
brut,ind,ptot,cf,1999-01-01,
brut,ind,ptot,cf,1999-04-01,
brut,ind,ptot,cf,1999-07-01,
brut,ind,ptot,cf,1999-10-01,
brut,ind,ptot,cf,2000-01-01,
brut,ind,ptot,cf,2000-04-01,
brut,ind,ptot,cf,2000-07-01,
brut,ind,ptot,cf,2000-10-01,
brut,ind,ptot,cf,2001-01-01,
brut,ind,ptot,cf,2001-04-01,
brut,ind,ptot,cf,2001-07-01,
brut,ind,ptot,cf,2001-10-01,
brut,ind,ptot,cf,2002-01-01,
brut,ind,ptot,cf,2002-04-01,
brut,ind,ptot,cf,2002-07-01,
brut,ind,ptot,cf,2002-10-01,
brut,ind,ptot,cf,2003-01-01,
brut,ind,ptot,cf,2003-04-01,
brut,ind,ptot,cf,2003-07-01,
brut,ind,ptot,cf,2003-10-01,
brut,ind,ptot,cf,2004-01-01,45.5830411017613
brut,ind,ptot,cf,2004-04-01,44.204324776094
brut,ind,ptot,cf,2004-07-01,43.0053278540464
brut,ind,ptot,cf,2004-10-01,38.4822819674424
brut,ind,ptot,cf,2005-01-01,46.1379725012452
brut,ind,ptot,cf,2005-04-01,46.5302784523051
brut,ind,ptot,cf,2005-07-01,48.5796522986167
brut,ind,ptot,cf,2005-10-01,46.8486872664776
brut,ind,ptot,cf,2006-01-01,53.5620456038562
brut,ind,ptot,cf,2006-04-01,52.6371345342001
brut,ind,ptot,cf,2006-07-01,54.4010098050513
brut,ind,ptot,cf,2006-10-01,58.1470879773417
brut,ind,ptot,cf,2007-01-01,64.9393634012555
brut,ind,ptot,cf,2007-04-01,66.991611211234
brut,ind,ptot,cf,2007-07-01,72.0347418886491
brut,ind,ptot,cf,2007-10-01,64.9267052359564
brut,ind,ptot,cf,2008-01-01,66.573763519158
brut,ind,ptot,cf,2008-04-01,71.4060562101189
brut,ind,ptot,cf,2008-07-01,72.3168043776673
brut,ind,ptot,cf,2008-10-01,63.8129250985246
brut,ind,ptot,cf,2009-01-01,75.5209465419486
brut,ind,ptot,cf,2009-04-01,73.4953713838813
brut,ind,ptot,cf,2009-07-01,78.7035010357538
brut,ind,ptot,cf,2009-10-01,75.5790416648863
brut,ind,ptot,cf,2010-01-01,86.3816590122931
brut,ind,ptot,cf,2010-04-01,80.7921224518964
brut,ind,ptot,cf,2010-07-01,79.317482835296
brut,ind,ptot,cf,2010-10-01,75.1540780224713
brut,ind,ptot,cf,2011-01-01,84.2068972455303
brut,ind,ptot,cf,2011-04-01,81.1668807766254
brut,ind,ptot,cf,2011-07-01,82.0990030946478
brut,ind,ptot,cf,2011-10-01,87.7990587649813
brut,ind,ptot,cf,2012-01-01,92.5339948210518
brut,ind,ptot,cf,2012-04-01,94.2641002199391
brut,ind,ptot,cf,2012-07-01,87.1525524617541
brut,ind,ptot,cf,2012-10-01,96.7690396777881
brut,ind,ptot,cf,2013-01-01,93.5614775188574
brut,ind,ptot,cf,2013-04-01,93.293235431276
brut,ind,ptot,cf,2013-07-01,99.6203366496149
brut,ind,ptot,cf,2013-10-01,96.3634009764839
brut,ind,ptot,cf,2014-01-01,97.5521813633757
brut,ind,ptot,cf,2014-04-01,98.7770390996575
brut,ind,ptot,cf,2014-07-01,92.6060605053483
brut,ind,ptot,cf,2014-10-01,104.520364363306
brut,ind,ptot,cf,2015-01-01,97.1529423848353
brut,ind,ptot,cf,2015-04-01,96.7508433215887
brut,ind,ptot,cf,2015-07-01,100.088639936879
brut,ind,ptot,cf,2015-10-01,106.007574356696
brut,ind,ptot,cf,2016-01-01,104.299415217033
brut,ind,ptot,cf,2016-04-01,107.638017190935
brut,ind,ptot,cf,2016-07-01,105.179693213905
brut,ind,ptot,cf,2016-10-01,104.31666063904
brut,ind,ptot,cf,2017-01-01,119.468750323283
brut,ind,ptot,cf,2017-04-01,108.413746901238
brut,ind,ptot,cf,2017-07-01,116.484593806068
brut,ind,ptot,cf,2017-10-01,121.118808916562
brut,ind,ptot,cf,2018-01-01,126.371055902101
brut,ind,ptot,cf,2018-04-01,130.859984646499
brut,ind,ptot,cf,2018-07-01,112.885142691089
brut,ind,ptot,cf,2018-10-01,135.835824459475
brut,ind,ptot,cf,2019-01-01,142.102218871238
brut,ind,ptot,cf,2019-04-01,149.640641531876
brut,ind,ptot,cf,2019-07-01,143.506583720657
brut,ind,ptot,cf,2019-10-01,148.733492754372
brut,ind,ptot,cf,2020-01-01,163.202768514689
brut,ind,ptot,cf,2020-04-01,169.2692739728
brut,ind,ptot,cf,2020-07-01,150.191564685118
brut,ind,ptot,cf,2020-10-01,141.579555995836
brut,ind,ptot,cf,2021-01-01,168.244617048925
brut,ind,ptot,cf,2021-04-01,166.354768242548
brut,ind,ptot,cf,2021-07-01,160.123006367853
brut,ind,ptot,cf,2021-10-01,162.232244200318
brut,ind,ptot,cf,2022-01-01,189.747957505649
brut,ind,ptot,cf,2022-04-01,176.120431599807
brut,ind,ptot,cf,2022-07-01,176.891762112267
brut,ind,ptot,cf,2022-10-01,193.260156223774
brut,ind,ptot,cf,2023-01-01,214.825988797748
brut,ind,ptot,cf,2023-04-01,184.604960400893
brut,ind,ptot,cf,2023-07-01,193.764893443173
brut,ind,ptot,cf,2023-10-01,189.146266871586
brut,ind,ptot,cf,2024-01-01,208.750357068328
brut,ind,ptot,cg,1999-01-01,
brut,ind,ptot,cg,1999-04-01,
brut,ind,ptot,cg,1999-07-01,
brut,ind,ptot,cg,1999-10-01,
brut,ind,ptot,cg,2000-01-01,
brut,ind,ptot,cg,2000-04-01,
brut,ind,ptot,cg,2000-07-01,
brut,ind,ptot,cg,2000-10-01,
brut,ind,ptot,cg,2001-01-01,
brut,ind,ptot,cg,2001-04-01,
brut,ind,ptot,cg,2001-07-01,
brut,ind,ptot,cg,2001-10-01,
brut,ind,ptot,cg,2002-01-01,
brut,ind,ptot,cg,2002-04-01,
brut,ind,ptot,cg,2002-07-01,
brut,ind,ptot,cg,2002-10-01,
brut,ind,ptot,cg,2003-01-01,
brut,ind,ptot,cg,2003-04-01,
brut,ind,ptot,cg,2003-07-01,
brut,ind,ptot,cg,2003-10-01,
brut,ind,ptot,cg,2004-01-01,87.6093590894166
brut,ind,ptot,cg,2004-04-01,108.1960622977
brut,ind,ptot,cg,2004-07-01,110.749037570077
brut,ind,ptot,cg,2004-10-01,102.7306909467
brut,ind,ptot,cg,2005-01-01,85.805363191134
brut,ind,ptot,cg,2005-04-01,115.75245794626
brut,ind,ptot,cg,2005-07-01,113.261099756582
brut,ind,ptot,cg,2005-10-01,105.678878209251
brut,ind,ptot,cg,2006-01-01,92.538606936176
brut,ind,ptot,cg,2006-04-01,116.40571370533
brut,ind,ptot,cg,2006-07-01,118.002405959543
brut,ind,ptot,cg,2006-10-01,113.856900421989
brut,ind,ptot,cg,2007-01-01,102.333071490374
brut,ind,ptot,cg,2007-04-01,123.094922822715
brut,ind,ptot,cg,2007-07-01,121.439321123692
brut,ind,ptot,cg,2007-10-01,117.075087991676
brut,ind,ptot,cg,2008-01-01,104.987671747822
brut,ind,ptot,cg,2008-04-01,129.511106589332
brut,ind,ptot,cg,2008-07-01,126.062989688632
brut,ind,ptot,cg,2008-10-01,109.257401952387
brut,ind,ptot,cg,2009-01-01,84.7613426586975
brut,ind,ptot,cg,2009-04-01,106.871604262018
brut,ind,ptot,cg,2009-07-01,112.311092502563
brut,ind,ptot,cg,2009-10-01,103.516822627894
brut,ind,ptot,cg,2010-01-01,89.7713001663882
brut,ind,ptot,cg,2010-04-01,113.204680283317
brut,ind,ptot,cg,2010-07-01,117.390060161635
brut,ind,ptot,cg,2010-10-01,107.512685879327
brut,ind,ptot,cg,2011-01-01,95.6834562544528
